tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
188,2013-06-30 23:33:41,2013-06-30 23:36:49,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,18028,Subscriber,1987.0,1
906,2013-06-30 23:33:47,2013-06-30 23:48:53,445,E 10 St & Avenue A,40.72740794,-73.98142006,79.0,Franklin St & W Broadway,40.71911552,-74.00666661,18971,Subscriber,1983.0,1
1191,2013-06-30 23:33:14,2013-06-30 23:53:05,325,E 19 St & 3 Ave,40.73624527,-73.98473765,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,16068,Customer,,0
1078,2013-06-30 23:33:48,2013-06-30 23:51:46,385,E 55 St & 2 Ave,40.75797322,-73.96603308,,,,,17262,Customer,,0
644,2013-06-30 23:33:59,2013-06-30 23:44:43,442,W 27 St & 7 Ave,40.746647,-73.993915,525.0,W 34 St & 11 Ave,40.75594159,-74.0021163,16110,Customer,,0
500,2013-06-30 23:34:16,2013-06-30 23:42:36,255,NYCBS Depot - SSP,40.646768,-74.01651,428.0,E 3 St & 1 Ave,40.72467721,-73.98783413,15929,Subscriber,1984.0,1
418,2013-06-30 23:34:22,2013-06-30 23:41:20,2004,6 Ave & Broome St,40.724399,-74.004704,268.0,Howard St & Centre St,40.71910537,-73.99973337,20118,Subscriber,1967.0,1
231,2013-06-30 23:34:18,2013-06-30 23:38:09,379,W 31 St & 7 Ave,40.749156,-73.9916,486.0,Broadway & W 29 St,40.7462009,-73.98855723,16434,Subscriber,1986.0,1
687,2013-06-30 23:34:22,2013-06-30 23:45:49,456,E 53 St & Madison Ave,40.7597108,-73.97402311,488.0,W 39 St & 9 Ave,40.75645824,-73.99372222,15502,Subscriber,1973.0,1
1056,2013-06-30 23:34:27,2013-06-30 23:52:03,363,West Thames St,40.70834698,-74.01713445,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,14831,Customer,,0
977,2013-06-30 23:34:27,2013-06-30 23:50:44,433,E 13 St & Avenue A,40.72955361,-73.98057249,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,19380,Customer,,0
1029,2013-06-30 23:34:44,2013-06-30 23:51:53,363,West Thames St,40.70834698,-74.01713445,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,16369,Customer,,0
357,2013-06-30 23:34:43,2013-06-30 23:40:40,174,E 25 St & 1 Ave,40.7381765,-73.97738662,,,,,19258,Subscriber,1986.0,1
197,2013-06-30 23:34:51,2013-06-30 23:38:08,503,E 20 St & Park Ave,40.73827428,-73.98751968,225.0,W 14 St & The High Line,40.74195138,-74.00803013,15204,Subscriber,1990.0,2
935,2013-06-30 23:34:52,2013-06-30 23:50:27,490,8 Ave & W 33 St,40.751551,-73.993934,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,19351,Customer,,0
785,2013-06-30 23:35:25,2013-06-30 23:48:30,237,E 11 St & 2 Ave,40.73047309,-73.98672378,404.0,9 Ave & W 14 St,40.7405826,-74.00550867,16236,Customer,,0
814,2013-06-30 23:35:33,2013-06-30 23:49:07,128,MacDougal St & Prince St,40.72710258,-74.00297088,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,20601,Subscriber,1968.0,1
986,2013-06-30 23:35:46,2013-06-30 23:52:12,492,W 33 St & 7 Ave,40.75019995,-73.99093085,379.0,W 31 St & 7 Ave,40.749156,-73.9916,17045,Subscriber,1976.0,1
1639,2013-06-30 23:09:01,2013-06-30 23:36:20,147,Greenwich St & Warren St,40.71542197,-74.01121978,82.0,St James Pl & Pearl St,40.71117416,-74.00016545,16115,Subscriber,1989.0,1
1773,2013-06-30 23:36:15,2013-07-01 00:05:48,485,W 37 St & 5 Ave,40.75038009,-73.98338988,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,17244,Subscriber,1973.0,2
1103,2013-06-30 23:36:28,2013-06-30 23:54:51,449,W 52 St & 9 Ave,40.76461837,-73.98789473,242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736,16194,Subscriber,1959.0,1
953,2013-06-30 23:36:35,2013-06-30 23:52:28,280,E 10 St & 5 Ave,40.73331967,-73.99510132,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,19554,Customer,,0
694,2013-06-30 23:37:05,2013-06-30 23:48:39,243,Fulton St & Rockwell Pl,40.688226,-73.979382,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,18144,Subscriber,1984.0,1
790,2013-06-30 23:37:05,2013-06-30 23:50:15,482,W 15 St & 7 Ave,40.73935542,-73.99931783,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,15401,Customer,,0
324,2013-06-30 23:37:12,2013-06-30 23:42:36,427,Bus Slip & State St,40.701907,-74.013942,404.0,9 Ave & W 14 St,40.7405826,-74.00550867,18501,Subscriber,1990.0,1
2271,2013-06-30 23:37:15,2013-07-01 00:15:06,444,Broadway & W 24 St,40.7423543,-73.98915076,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,18119,Customer,,0
509,2013-06-30 23:32:44,2013-06-30 23:41:13,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,318.0,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,18906,Subscriber,1974.0,1
685,2013-06-30 23:37:21,2013-06-30 23:48:46,243,Fulton St & Rockwell Pl,40.688226,-73.979382,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,17201,Subscriber,1984.0,1
405,2013-06-30 23:37:29,2013-06-30 23:44:14,404,9 Ave & W 14 St,40.7405826,-74.00550867,247.0,Perry St & Bleecker St,40.73535398,-74.00483091,19512,Subscriber,1989.0,2
375,2013-06-30 23:37:36,2013-06-30 23:43:51,394,E 9 St & Avenue C,40.72521311,-73.97768752,403.0,E 2 St & 2 Ave,40.72502876,-73.99069656,16744,Subscriber,1986.0,1
413,2013-06-30 23:37:36,2013-06-30 23:44:29,404,9 Ave & W 14 St,40.7405826,-74.00550867,247.0,Perry St & Bleecker St,40.73535398,-74.00483091,17261,Subscriber,1987.0,1
739,2013-06-30 23:37:33,2013-06-30 23:49:52,466,W 25 St & 6 Ave,40.74395411,-73.99144871,404.0,9 Ave & W 14 St,40.7405826,-74.00550867,17748,Subscriber,1976.0,1
180,2013-06-30 23:37:41,2013-06-30 23:40:41,212,W 16 St & The High Line,40.74334935,-74.00681753,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,16089,Customer,,0
451,2013-06-30 23:37:45,2013-06-30 23:45:16,504,1 Ave & E 16 St,40.73221853,-73.98165557,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,17007,Subscriber,1974.0,1
755,2013-06-30 23:37:48,2013-06-30 23:50:23,495,W 47 St & 10 Ave,40.76269882,-73.99301222,160.0,E 37 St & Lexington Ave,40.748158,-73.978462,17054,Subscriber,1967.0,1
1347,2013-06-30 23:37:40,2013-07-01 00:00:07,545,E 23 St & 1 Ave,40.736502,-73.97809472,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,20015,Customer,,0
1785,2013-06-30 23:37:45,2013-07-01 00:07:30,439,E 4 St & 2 Ave,40.7262807,-73.98978041,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,17645,Customer,,0
11946,2013-06-30 23:37:59,2013-07-01 02:57:05,507,E 25 St & 2 Ave,40.73912601,-73.97973776,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,20598,Customer,,0
1775,2013-06-30 23:37:57,2013-07-01 00:07:32,439,E 4 St & 2 Ave,40.7262807,-73.98978041,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,17033,Customer,,0
495,2013-06-30 23:34:05,2013-06-30 23:42:20,408,Market St & Cherry St,40.71076228,-73.99400398,360.0,William St & Pine St,40.70717936,-74.00887308,19290,Subscriber,1985.0,1
1029,2013-06-30 23:38:24,2013-06-30 23:55:33,168,W 18 St & 6 Ave,40.73971301,-73.99456405,533.0,Broadway & W 38 St,40.75299641,-73.98721619,19509,Customer,,0
1560,2013-06-30 23:38:26,2013-07-01 00:04:26,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,515.0,W 43 St & 10 Ave,40.76009437,-73.99461843,17047,Subscriber,1980.0,1
392,2013-06-30 23:36:42,2013-06-30 23:43:14,348,W Broadway & Spring St,40.72490985,-74.00154702,249.0,Harrison St & Hudson St,40.71870987,-74.0090009,16280,Subscriber,1969.0,1
463,2013-06-30 23:38:43,2013-06-30 23:46:26,514,12 Ave & W 40 St,40.76087502,-74.00277668,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,19770,Customer,,0
2212,2013-06-30 23:39:11,2013-07-01 00:16:03,444,Broadway & W 24 St,40.7423543,-73.98915076,493.0,W 45 St & 6 Ave (1),40.7568001,-73.98291153,20231,Customer,,0
781,2013-06-30 23:39:20,2013-06-30 23:52:21,509,9 Ave & W 22 St,40.7454973,-74.00197139,434.0,9 Ave & W 18 St,40.74317449,-74.00366443,15324,Subscriber,1963.0,1
570,2013-06-30 23:39:39,2013-06-30 23:49:09,376,John St & William St,40.70862144,-74.00722156,263.0,Elizabeth St & Hester St,40.71759081805981,-73.99622440338135,19321,Customer,,0
311,2013-06-30 23:39:46,2013-06-30 23:44:57,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,382.0,University Pl & E 14 St,40.73492695,-73.99200509,17050,Customer,,0
149,2013-06-30 23:39:52,2013-06-30 23:42:21,399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,244.0,Willoughby Ave & Hall St,40.69196035,-73.96536851,18082,Subscriber,1977.0,1
1111,2013-06-30 23:40:52,2013-06-30 23:59:23,385,E 55 St & 2 Ave,40.75797322,-73.96603308,357.0,E 11 St & Broadway,40.73261787,-73.99158043,15112,Subscriber,1976.0,1
1642,2013-06-30 23:41:10,2013-07-01 00:08:32,387,Centre St & Chambers St,40.71273266,-74.0046073,430.0,York St & Jay St,40.7014851,-73.98656928,15301,Customer,,0
702,2013-06-30 23:41:28,2013-06-30 23:53:10,237,E 11 St & 2 Ave,40.73047309,-73.98672378,,,,,17208,Customer,,0
1467,2013-06-30 23:41:41,2013-07-01 00:06:08,500,Broadway & W 51 St,40.76228826,-73.98336183,486.0,Broadway & W 29 St,40.7462009,-73.98855723,16309,Customer,,0
1619,2013-06-30 23:41:40,2013-07-01 00:08:39,387,Centre St & Chambers St,40.71273266,-74.0046073,430.0,York St & Jay St,40.7014851,-73.98656928,19005,Customer,,0
1880,2013-06-30 23:41:35,2013-07-01 00:12:55,268,Howard St & Centre St,40.71910537,-73.99973337,314.0,Cadman Plaza West & Montague St,40.69383,-73.990539,16091,Subscriber,1974.0,1
119,2013-06-30 23:41:39,2013-06-30 23:43:38,271,Ashland Pl & Hanson Pl,40.68522671947255,-73.97800147533417,353.0,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,17695,Subscriber,1990.0,1
667,2013-06-30 23:41:46,2013-06-30 23:52:53,459,W 20 St & 11 Ave,40.746745,-74.007756,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,15685,Subscriber,1982.0,1
658,2013-06-30 23:41:52,2013-06-30 23:52:50,443,Bedford Ave & S 9 St,40.70853074,-73.96408963,443.0,Bedford Ave & S 9 St,40.70853074,-73.96408963,20185,Subscriber,1982.0,1
652,2013-06-30 23:42:04,2013-06-30 23:52:56,237,E 11 St & 2 Ave,40.73047309,-73.98672378,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,18678,Customer,,0
584,2013-06-30 23:42:05,2013-06-30 23:51:49,310,State St & Smith St,40.68926942,-73.98912867,397.0,Fulton St & Clermont Ave,40.68415748,-73.96922273,15917,Subscriber,1975.0,2
1440,2013-06-30 23:42:10,2013-07-01 00:06:10,500,Broadway & W 51 St,40.76228826,-73.98336183,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,17944,Customer,,0
359,2013-06-30 23:40:06,2013-06-30 23:46:05,521,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,19494,Subscriber,1987.0,1
1082,2013-06-30 23:42:27,2013-07-01 00:00:29,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,309.0,Murray St & West St,40.7149787,-74.013012,16850,Customer,,0
450,2013-06-30 23:42:41,2013-06-30 23:50:11,2022,E 60 St & York Ave,40.759107,-73.959223,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,16375,Customer,,0
2375,2013-06-30 23:42:18,2013-07-01 00:21:53,496,E 16 St & 5 Ave,40.73726186,-73.99238967,251.0,Mott St & Prince St,40.72317958,-73.99480012,20305,Customer,,0
1398,2013-06-30 23:42:56,2013-07-01 00:06:14,146,Hudson St & Reade St,40.71625008,-74.0091059,316.0,Fulton St & William St,40.70955958,-74.00653609,15027,Subscriber,1942.0,1
571,2013-06-30 23:42:49,2013-06-30 23:52:20,457,Broadway & W 58 St,40.76695317,-73.98169333,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,17062,Subscriber,1958.0,1
1015,2013-06-30 23:43:24,2013-07-01 00:00:19,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,309.0,Murray St & West St,40.7149787,-74.013012,15855,Customer,,0
594,2013-06-30 23:43:43,2013-06-30 23:53:37,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,379.0,W 31 St & 7 Ave,40.749156,-73.9916,14794,Subscriber,1983.0,1
1207,2013-06-30 23:43:45,2013-07-01 00:03:52,461,E 20 St & 2 Ave,40.73587678,-73.98205027,316.0,Fulton St & William St,40.70955958,-74.00653609,20227,Subscriber,1979.0,1
1291,2013-06-30 23:43:46,2013-07-01 00:05:17,441,E 52 St & 2 Ave,40.756014,-73.967416,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,18349,Subscriber,1986.0,1
358,2013-06-30 23:41:15,2013-06-30 23:47:13,439,E 4 St & 2 Ave,40.7262807,-73.98978041,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,18021,Subscriber,1989.0,1
330,2013-06-30 23:41:37,2013-06-30 23:47:07,439,E 4 St & 2 Ave,40.7262807,-73.98978041,457.0,Broadway & W 58 St,40.76695317,-73.98169333,18580,Subscriber,1990.0,1
2543,2013-06-30 23:40:06,2013-07-01 00:22:29,362,Broadway & W 37 St,40.75172632,-73.98753523,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,15414,Subscriber,1970.0,2
432,2013-06-30 23:44:07,2013-06-30 23:51:19,480,W 53 St & 10 Ave,40.76669671,-73.99061728,457.0,Broadway & W 58 St,40.76695317,-73.98169333,18908,Subscriber,1983.0,1
472,2013-06-30 23:44:15,2013-06-30 23:52:07,439,E 4 St & 2 Ave,40.7262807,-73.98978041,,,,,17565,Subscriber,1963.0,1
957,2013-06-30 23:44:25,2013-07-01 00:00:22,534,Water - Whitehall Plaza,40.70255065,-74.0127234,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,18036,Customer,,0
495,2013-06-30 23:44:27,2013-06-30 23:52:42,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,403.0,E 2 St & 2 Ave,40.72502876,-73.99069656,15979,Subscriber,1982.0,1
715,2013-06-30 23:44:28,2013-06-30 23:56:23,332,Cherry St,40.71219906,-73.97948148,332.0,Cherry St,40.71219906,-73.97948148,16442,Customer,,0
622,2013-06-30 23:44:48,2013-06-30 23:55:10,401,Allen St & Rivington St,40.72019576,-73.98997825,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,18773,Subscriber,1954.0,2
1383,2013-06-30 23:44:49,2013-07-01 00:07:52,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,300.0,Shevchenko Pl & E 7 St,40.728145,-73.990214,16982,Subscriber,1964.0,1
791,2013-06-30 23:40:36,2013-06-30 23:53:47,325,E 19 St & 3 Ave,40.73624527,-73.98473765,445.0,E 10 St & Avenue A,40.72740794,-73.98142006,19540,Subscriber,1974.0,1
1274,2013-06-30 23:46:01,2013-07-01 00:07:15,174,E 25 St & 1 Ave,40.7381765,-73.97738662,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,18428,Subscriber,1960.0,2
412,2013-06-30 23:46:03,2013-06-30 23:52:55,394,E 9 St & Avenue C,40.72521311,-73.97768752,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,20522,Subscriber,1987.0,1
447,2013-06-30 23:46:02,2013-06-30 23:53:29,233,Cadman Plaza W & Pierrepont St,40.69475701363877,-73.99052739143372,271.0,Ashland Pl & Hanson Pl,40.68522671947255,-73.97800147533417,16498,Customer,,0
462,2013-06-30 23:46:04,2013-06-30 23:53:46,233,Cadman Plaza W & Pierrepont St,40.69475701363877,-73.99052739143372,271.0,Ashland Pl & Hanson Pl,40.68522671947255,-73.97800147533417,15941,Subscriber,1972.0,2
221,2013-06-30 23:46:16,2013-06-30 23:49:57,455,1 Ave & E 44 St,40.75001986,-73.96905301,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,16950,Subscriber,1959.0,1
229,2013-06-30 23:47:22,2013-06-30 23:51:11,491,E 24 St & Park Ave S,40.74096374,-73.98602213,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,15152,Subscriber,1990.0,1
1263,2013-06-30 23:47:47,2013-07-01 00:08:50,472,E 32 St & Park Ave,40.7457121,-73.98194829,,,,,16576,Subscriber,1956.0,1
506,2013-06-30 23:47:45,2013-06-30 23:56:11,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,540.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,15066,Customer,,0
165,2013-06-30 23:48:38,2013-06-30 23:51:23,382,University Pl & E 14 St,40.73492695,-73.99200509,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,19701,Subscriber,1984.0,1
1986,2013-06-30 23:48:37,2013-07-01 00:21:43,478,11 Ave & W 41 St,40.76030096,-73.99884222,393.0,E 5 St & Avenue C,40.72299208,-73.97995466,19978,Subscriber,1970.0,1
795,2013-06-30 23:49:35,2013-07-01 00:02:50,490,8 Ave & W 33 St,40.751551,-73.993934,497.0,E 17 St & Broadway,40.73704984,-73.99009296,16112,Customer,,0
921,2013-06-30 23:49:34,2013-07-01 00:04:55,525,W 34 St & 11 Ave,40.75594159,-74.0021163,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,19635,Customer,,0
266,2013-06-30 23:50:02,2013-06-30 23:54:28,285,Broadway & E 14 St,40.73454567,-73.99074142,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,17993,Customer,,0
1108,2013-06-30 23:50:04,2013-07-01 00:08:32,311,Norfolk St & Broome St,40.7172274,-73.98802084,,,,,16694,Customer,,0
1955,2013-06-30 23:49:57,2013-07-01 00:22:32,217,Old Fulton St,40.70277159,-73.99383605,430.0,York St & Jay St,40.7014851,-73.98656928,16883,Customer,,0
154,2013-06-30 23:50:44,2013-06-30 23:53:18,152,Warren St & Church St,40.71473993,-74.00910627,387.0,Centre St & Chambers St,40.71273266,-74.0046073,18923,Subscriber,1981.0,2
456,2013-06-30 23:50:43,2013-06-30 23:58:19,373,Willoughby Ave & Walworth St,40.69331716,-73.95381995,436.0,Hancock St & Bedford Ave,40.68216564,-73.95399026,19883,Customer,,0
626,2013-06-30 23:50:43,2013-07-01 00:01:09,494,W 26 St & 8 Ave,40.74734825,-73.99723551,478.0,11 Ave & W 41 St,40.76030096,-73.99884222,15017,Subscriber,1987.0,2
265,2013-06-30 23:50:53,2013-06-30 23:55:18,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,423.0,W 54 St & 9 Ave,40.76584941,-73.98690506,19239,Subscriber,1981.0,1
3008,2013-06-30 23:50:49,2013-07-01 00:40:57,499,Broadway & W 60 St,40.76915505,-73.98191841,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,18891,Subscriber,1979.0,2
360,2013-06-30 23:50:21,2013-06-30 23:56:21,404,9 Ave & W 14 St,40.7405826,-74.00550867,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,16236,Subscriber,1973.0,1
253,2013-06-30 23:51:03,2013-06-30 23:55:16,507,E 25 St & 2 Ave,40.73912601,-73.97973776,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,16593,Subscriber,1985.0,1
1111,2013-06-30 23:51:06,2013-07-01 00:09:37,251,Mott St & Prince St,40.72317958,-73.99480012,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,18376,Customer,,0
411,2013-06-30 23:51:47,2013-06-30 23:58:38,491,E 24 St & Park Ave S,40.74096374,-73.98602213,433.0,E 13 St & Avenue A,40.72955361,-73.98057249,15756,Customer,,0
886,2013-06-30 23:51:48,2013-07-01 00:06:34,251,Mott St & Prince St,40.72317958,-73.99480012,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,19904,Customer,,0
433,2013-06-30 23:51:52,2013-06-30 23:59:05,439,E 4 St & 2 Ave,40.7262807,-73.98978041,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,16466,Subscriber,1968.0,1
388,2013-06-30 23:52:03,2013-06-30 23:58:31,491,E 24 St & Park Ave S,40.74096374,-73.98602213,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,20579,Subscriber,1990.0,1
1706,2013-06-30 23:50:19,2013-07-01 00:18:45,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,375.0,Mercer St & Bleecker St S,40.72679454,-73.99695094,19687,Subscriber,1975.0,2
499,2013-06-30 23:50:54,2013-06-30 23:59:13,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,18195,Subscriber,1988.0,1
724,2013-06-30 23:50:06,2013-07-01 00:02:10,449,W 52 St & 9 Ave,40.76461837,-73.98789473,434.0,9 Ave & W 18 St,40.74317449,-74.00366443,16935,Subscriber,1986.0,1
945,2013-06-30 23:52:13,2013-07-01 00:07:58,449,W 52 St & 9 Ave,40.76461837,-73.98789473,498.0,Broadway & W 32 St,40.74854862,-73.98808416,19460,Subscriber,1959.0,1
857,2013-06-30 23:52:15,2013-07-01 00:06:32,2003,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,19996,Subscriber,1982.0,2
1861,2013-06-30 23:52:27,2013-07-01 00:23:28,320,Leonard St & Church St,40.717571,-74.005549,415.0,Pearl St & Hanover Square,40.7047177,-74.00926027,19455,Subscriber,1986.0,2
489,2013-06-30 23:52:32,2013-07-01 00:00:41,233,Cadman Plaza W & Pierrepont St,40.69475701363877,-73.99052739143372,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,19780,Subscriber,1983.0,1
2649,2013-06-30 23:52:34,2013-07-01 00:36:43,442,W 27 St & 7 Ave,40.746647,-73.993915,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,18143,Customer,,0
774,2013-06-30 23:52:36,2013-07-01 00:05:30,497,E 17 St & Broadway,40.73704984,-73.99009296,394.0,E 9 St & Avenue C,40.72521311,-73.97768752,19526,Customer,,0
1401,2013-06-30 23:52:35,2013-07-01 00:15:56,516,E 47 St & 1 Ave,40.75206862,-73.96784384,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,16540,Customer,,0
2609,2013-06-30 23:53:06,2013-07-01 00:36:35,442,W 27 St & 7 Ave,40.746647,-73.993915,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,16549,Customer,,0
261,2013-06-30 23:53:36,2013-06-30 23:57:57,294,Washington Square E,40.73049393,-73.9957214,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,20340,Subscriber,1978.0,1
903,2013-06-30 23:53:54,2013-07-01 00:08:57,447,8 Ave & W 52 St,40.76370739,-73.9851615,497.0,E 17 St & Broadway,40.73704984,-73.99009296,19962,Subscriber,1980.0,1
1106,2013-06-30 23:53:50,2013-07-01 00:12:16,295,Pike St & E Broadway,40.71406667,-73.99293911,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,18680,Customer,,0
660,2013-06-30 23:53:58,2013-07-01 00:04:58,335,Washington Pl & Broadway,40.72903917,-73.99404649,160.0,E 37 St & Lexington Ave,40.748158,-73.978462,15973,Customer,,0
1032,2013-06-30 23:54:06,2013-07-01 00:11:18,295,Pike St & E Broadway,40.71406667,-73.99293911,519.0,Pershing Square North,40.751873,-73.977706,20060,Customer,,0
10252,2013-06-30 23:54:13,2013-07-01 02:45:05,428,E 3 St & 1 Ave,40.72467721,-73.98783413,403.0,E 2 St & 2 Ave,40.72502876,-73.99069656,14800,Customer,,0
787,2013-06-30 23:54:29,2013-07-01 00:07:36,495,W 47 St & 10 Ave,40.76269882,-73.99301222,434.0,9 Ave & W 18 St,40.74317449,-74.00366443,14836,Customer,,0
547,2013-06-30 23:54:33,2013-07-01 00:03:40,237,E 11 St & 2 Ave,40.73047309,-73.98672378,285.0,Broadway & E 14 St,40.73454567,-73.99074142,18310,Subscriber,1983.0,1
10327,2013-06-30 23:53:44,2013-07-01 02:45:51,428,E 3 St & 1 Ave,40.72467721,-73.98783413,403.0,E 2 St & 2 Ave,40.72502876,-73.99069656,19186,Customer,,0
1798,2013-06-30 23:55:03,2013-07-01 00:25:01,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,294.0,Washington Square E,40.73049393,-73.9957214,15887,Customer,,0
1758,2013-06-30 23:55:41,2013-07-01 00:24:59,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,294.0,Washington Square E,40.73049393,-73.9957214,16590,Customer,,0
